Bnb,MEANenv,Venv,SDenv,Essentiality,GlobalEssentiality,RMenv,SSenv,DMenv
b0528,6.148746296760503,0.66691334798318,0.8166476277949872,Nonessential,Nonessential,0.6647852984570506,0.7271179907941713,0.08952963700081595
b1709,6.1528465450845875,0.8234048955288924,0.9074166052750481,Nonessential,Nonessential,0.6654295209359228,0.7268817309098141,0.18053487436523397
b0127,6.157533112469044,0.28714085116576604,0.5358552520651132,Nonessential,Nonessential,0.6647852984570506,0.7266146015952116,-0.19075934953009843
b1295,6.157807488047077,0.46887904596431806,0.6847474322436836,Nonessential,Nonessential,0.6647852984570506,0.7265990591262077,-0.041851626882524084
b1763,6.16042293291167,0.3760454824063371,0.6132254743618673,Nonessential,Nonessential,0.6647852984570506,0.7264514408578228,-0.11322596649595551
b1211,6.160854143097485,0.5799726528841735,0.7615593561136083,Essential,Nonessential,0.6647852984570506,0.7264271965587865,0.03513215955482174
b3812,6.162091727559247,0.30136082427856026,0.5489634088703548,Nonessential,Nonessential,0.6647852984570506,0.7263577621884987,-0.1773943533181439
b4053,6.1626839920848795,0.5551972469354317,0.7451155930024762,Nonessential,Nonessential,0.6647852984570506,0.7263246107411054,0.01879098226137077
b0480,6.1628175443944535,0.28712780914202296,0.535843082573642,Nonessential,Nonessential,0.6132254743618673,0.7263171422049152,-0.19047405963127317
b2261,6.163070359856895,0.2598791677926378,0.5097834518622959,Nonessential,Nonessential,0.6132254743618673,0.7263030111970928,-0.21651955933479694
b1098,6.164195372907081,0.17952687240717113,0.42370611561219074,Essential,Essential,0.6132254743618673,0.7262402399751324,-0.3025341243629417
b1887,6.164492398719923,7.770869241111334,2.7876278878486156,Nonessential,Nonessential,0.6132254743618673,0.726223697356115,2.0614041904925005
b4374,6.167330973898598,0.3363414601570115,0.5799495324224441,Nonessential,Nonessential,0.6132254743618673,0.7260662431198519,-0.14611671069740784
b1114,6.1683951257561755,0.18051353180029894,0.4248688407029856,Nonessential,Nonessential,0.6132254743618673,0.7260075132964836,-0.301138672593498
b4360,6.169545656302691,0.16295892587275504,0.40368171357240723,Nonessential,Nonessential,0.6132254743618673,0.7259441995026572,-0.32226248593025
b2615,6.170718834326218,0.1153838625573316,0.33968200210981386,Essential,Nonessential,0.6132254743618673,0.725879835654865,-0.38619783354505116
b1681,6.175675573206659,2.7614586203275207,1.6617637077296883,Nonessential,Nonessential,0.6647852984570506,0.7256100875884978,0.9361536201411905
b3813,6.176382926837254,0.4419394930446298,0.6647852984570506,Nonessential,Nonessential,0.6647852984570506,0.7255718828397527,-0.060786584382702125
b2683,6.1769412465784,0.7537838968012062,0.8682072890739896,Nonessential,Nonessential,0.6647852984570506,0.725541778705509,0.14266551036848063
b3848,6.176997432782587,0.2275031183736814,0.47697286964111635,Nonessential,Nonessential,0.6647852984570506,0.725538751692192,-0.2485658820510756
b2580,6.177602783248249,0.2403029953416394,0.49020709434038123,Nonessential,Nonessential,0.6847474322436836,0.7255061676258953,-0.23529907328551403
b1263,6.181134553214464,4.019681701778053,2.0049143876430366,Nonessential,Nonessential,0.6847474322436836,0.7253171211298245,1.2795972665132123
b3399,6.181458981117097,0.3525030330209529,0.5937196586108237,Nonessential,Nonessential,0.6847474322436836,0.725299845830091,-0.13158018721926734
b2496,6.1826284902304725,0.5703073276737258,0.7551869488237504,Nonessential,Nonessential,0.6847474322436836,0.7252376975209385,0.029949251302811897
b1683,6.186642243767241,2.7612670867617313,1.6617060771272791,Nonessential,Nonessential,0.7451155930024762,0.7250259076112836,0.9366801695159955
b3249,6.186977127843473,0.6157995951958202,0.7847289947464795,Essential,Essential,0.7451155930024762,0.7250083422476972,0.059720652498782334
b2951,6.188064918616904,0.18810601042717195,0.4337118979543586,Nonessential,Nonessential,0.732644987855629,0.7249513970381275,-0.2912394990837689
b0685,6.188265763719695,1.030134797872989,1.0149555644820067,Nonessential,Nonessential,0.732644987855629,0.7249409015871053,0.2900146628949014
b2570,6.18895075699144,0.36002661213871684,0.6000221763724378,Nonessential,Nonessential,0.732644987855629,0.7249051500420146,-0.12488297366957679
b3795,6.1908284851787165,0.5743508944584819,0.7578594160254802,Nonessential,Nonessential,0.7522099309900979,0.7248074936128084,0.03305192241267185
b4137,6.1925634649381625,0.24327549643904914,0.49322965892071935,Nonessential,Nonessential,0.7522099309900979,0.7247177129701203,-0.23148805404940098
b3064,6.192601064346547,0.30851101590459623,0.5554376795866447,Essential,Nonessential,0.7522099309900979,0.724715772101259,-0.16927809251461434
b1768,6.193470583102505,0.2525275387621248,0.5025211824014235,Nonessential,Nonessential,0.732644987855629,0.724670944644666,-0.22214976224324245
b2352,6.193498859826869,2.38644934045284,1.5448136911785963,Nonessential,Nonessential,0.732644987855629,0.7246694886853894,0.820144202493207
b3618,6.1943155915434085,1.1738827528920335,1.083458699209173,Nonessential,Nonessential,0.732644987855629,0.7246274851301675,0.35883121407900553
b4060,6.196658029231458,3.9212546417974825,1.9802158068749685,Nonessential,Nonessential,0.732644987855629,0.7245075489618509,1.2557082579131176
b1083,6.197917430118933,5.38334676285907,2.320204034747606,Nonessential,Nonessential,0.7522099309900979,0.7244433921821944,1.5957606425654116
b1917,6.198070208788289,0.5658197802801278,0.7522099309900979,Nonessential,Nonessential,0.732644987855629,0.7244356248009415,0.02777430618915644
b2813,6.198300681764544,0.3177886117086754,0.5637274267841467,Nonessential,Nonessential,0.7522099309900979,0.7244239137350754,-0.16069648695092875
b3788,6.19994182547367,0.7631424963497188,0.8735802747027424,Nonessential,Nonessential,0.7522099309900979,0.7243407429220753,0.14923953178066707
b2124,6.2002314417449,0.6823758817705576,0.8260604589075533,Nonessential,Nonessential,0.7522099309900979,0.7243261058122933,0.10173435309526002
b3638,6.202617626331885,0.7909420294833814,0.8893492168340744,Nonessential,Nonessential,0.7522099309900979,0.7242059683852937,0.1651432484487807
b3651,6.2027472487738375,0.57586704038005,0.758859038544083,Nonessential,Nonessential,0.732644987855629,0.7241994657514501,0.034659572792632876
b0851,6.204640549299483,0.40905633051249546,0.6395751171774082,Nonessential,Nonessential,0.7522099309900979,0.7241047623816196,-0.08452964520421136
b0679,6.204813069324325,1.1551285891945176,1.074769086452768,Nonessential,Nonessential,0.7522099309900979,0.724096158562299,0.3506729278904689
b3130,6.20763581504101,0.46431929251155946,0.6814097831052615,Nonessential,Nonessential,0.732644987855629,0.7239559936355849,-0.04254621053032348
b1840,6.211831053389256,0.5367686782299749,0.732644987855629,Nonessential,Nonessential,0.732644987855629,0.7237498006031148,0.008895187252514258
b2865,6.212807981576461,0.12876641940692637,0.35884038151652664,Nonessential,Nonessential,0.732644987855629,0.72370215003985106,-0.3648617685233244
b1897,6.212932410497322,4.091318946314383,2.022700903820034,Nonessential,Nonessential,0.732644987855629,0.7236960908043845,1.2990048130156495
b1412,6.214439132722637,0.640823412721285,0.8005144675277799,Nonessential,Nonessential,0.7522099309900979,0.7236228964869569,0.076891571040823
b1280,6.217673319269805,0.11360019617035103,0.33704628194114683,Nonessential,Nonessential,0.732644987855629,0.7234668929014477,-0.3864206109603009
b2418,6.22039841749393,0.4702446233203975,0.6857438467244147,Nonessential,Nonessential,0.7522099309900979,0.7233366204092967,-0.03759277368488201
b4388,6.223626390986815,0.38993958476624807,0.6244514270671884,Nonessential,Nonessential,0.7522099309900979,0.7231836995787108,-0.09873227251152239
b3821,6.223868807952426,0.43926518633045786,0.662770839982009,Nonessential,Nonessential,0.7522099309900979,0.7231722763624719,-0.060401436380462914
b0817,6.22432489926,0.3401643899221896,0.5832361356450658,Nonessential,Nonessential,0.732644987855629,0.723150807437747,-0.13991467179268113
b0478,6.224903676153611,0.4180510007409476,0.6465686357541228,Nonessential,Nonessential,0.6857438467244147,0.7231236069336554,-0.07655497117953258
b1186,6.225844806376849,0.59150632325648,0.7690944826589774,Nonessential,Nonessential,0.6814097831052615,0.7230794808011172,0.04601500185786023
b0103,6.227335037938741,0.24193427217164826,0.49186814510765814,Nonessential,Nonessential,0.6814097831052615,0.7230098721314125,-0.2311417270237544
b0019,6.232089458689144,0.6441842359868147,0.8026108870348163,Nonessential,Nonessential,0.6814097831052615,0.7227899470398944,0.0798209399949219
b3643,6.232216291941201,1.1507027547924544,1.0727081405454395,Nonessential,Nonessential,0.6814097831052615,0.7227841250143745,0.349924015531065
b3290,6.23254713127451,0.24558807656483442,0.49556843782149246,Nonessential,Nonessential,0.6814097831052615,0.722768949476585,-0.22720051165509253
b1727,6.233307308266586,0.21452070310228374,0.46316379727077517,Nonessential,Nonessential,0.6814097831052615,0.722734140421535,-0.2595703431507599
b1538,6.233440517974861,0.36380533279175065,0.6031627747065883,Nonessential,Nonessential,0.6814097831052615,0.7227280492786547,-0.11956527457206645
b1020,6.233688707109934,2.745074078201897,1.656826508178179,Nonessential,Nonessential,0.6814097831052615,0.7227167074509359,0.9341098007272431
b1419,6.235188017788679,0.774476301690616,0.8800433521654578,Nonessential,Nonessential,0.6814097831052615,0.7226483813402019,0.1573949708252559
b1861,6.235746602959521,0.10467378655819298,0.3235332850854653,Nonessential,Nonessential,0.6814097831052615,0.7226230089676065,-0.39908972388214115
b1706,6.236894201663525,0.6800800319216892,0.8246696501761716,Nonessential,Nonessential,0.6857438467244147,0.7225710239381036,0.10209862623806798
b3206,6.236919277641217,0.2888857257236797,0.5374809073108362,Nonessential,Nonessential,0.662770839982009,0.7225698901524693,-0.1850889828416331
b0759,6.243043776414696,0.5658384297487821,0.7522223273399841,Nonessential,Nonessential,0.6857438467244147,0.7222957039910026,0.02992662334898144
b3407,6.243876570356219,0.5712121315541762,0.7557857709392101,Nonessential,Nonessential,0.662770839982009,0.7222588401838475,0.033526930755362616
b2793,6.245714286980887,0.1602404336335652,0.40030042921981135,Nonessential,Nonessential,0.662770839982009,0.7221778482491028,-0.32187741902929146
b1070,6.2514990624232,5.005890779038173,2.2373848079930667,Nonessential,Nonessential,0.662770839982009,0.7219260892759429,1.5154587187171238
b1116,6.251800945051734,0.3336327213888821,0.5776094886589747,Essential,Essential,0.6597738415151377,0.7219130838336454,-0.14430359517467073
b2434,6.251866632050428,0.27833754718055814,0.5275770533112278,Nonessential,Nonessential,0.662770839982009,0.7219102557081348,-0.194333202396907
b0956,6.2542649941425505,0.265969584197053,0.5157223906299329,Nonessential,Nonessential,0.6597738415151377,0.7218074220720249,-0.206085031442092
b3226,6.254625699489716,0.12193455436227649,0.3491912862061087,Nonessential,Nonessential,0.7522223273399841,0.7217920281138311,-0.37260074190772247
b3177,6.256507233219066,0.26960017797466773,0.5192303708130599,Nonessential,Nonessential,0.7522223273399841,0.7217120337455453,-0.20248166293248537
b4058,6.256536900000846,0.5751434300096862,0.7583821134558002,Nonessential,Nonessential,0.7522223273399841,0.7217107765396644,0.03667133691613578
b4154,6.257004325922333,2.3477229587642126,1.5322281027197655,Nonessential,Nonessential,0.7522223273399841,0.7216909849374581,0.8105371177823074
b2894,6.2584115433133345,0.16130094180382556,0.40162288505988497,Nonessential,Nonessential,0.6597738415151377,0.7216315913325668,-0.32000870627268185
b1216,6.259147111184465,0.8945029992927034,0.9457816869091425,Nonessential,Nonessential,0.6597738415151377,0.7216006593513695,0.22418102755777303
b1780,6.25942084479413,1.0868371381308648,1.0425148143459952,Nonessential,Nonessential,0.7522223273399841,0.7215891682758153,0.3209256460701799
b1420,6.261757914684592,2.0971260665084617,1.4481457338639856,Nonessential,Nonessential,0.7557857709392101,0.7214915002331092,0.7266542336308764
b3940,6.263160718293085,0.9508909907672298,0.9751363959812134,Nonessential,Nonessential,0.7557857709392101,0.7214332540379921,0.2537031419432213
b0212,6.265370600331375,0.2923885232581011,0.5407296212138754,Nonessential,Nonessential,0.7557857709392101,0.7213420719631028,-0.1806124507492275
b3455,6.265519667665503,4.769930367742217,2.1840170255156477,Nonessential,Nonessential,0.7557857709392101,0.7213359466057828,1.4626810789098648
b1199,6.267353880995379,0.9204026740865505,0.959376190076943,Nonessential,Nonessential,0.7583821134558002,0.7212608383757008,0.2381153517012422
b3842,6.268598005882372,0.43530152194764216,0.6597738415151377,Nonessential,Nonessential,0.7566326535831569,0.7212101689189762,-0.06143632740383842
b4536,6.268609797050781,0.6040483960897617,0.777205504412933,Nonessential,Nonessential,0.7583821134558002,0.7212096897653809,0.0559958146475521
b3632,6.2702844249420195,0.42208854750002267,0.6496834209828836,Nonessential,Nonessential,0.7601087844749318,0.7211418415700429,-0.07145842058715934
b1253,6.270992455416589,1.1286906130471455,1.0623985189405836,Nonessential,Nonessential,0.7601087844749318,0.721113276719984,0.3412852422205995
b3725,6.271040269610469,0.4305524056766097,0.6561649226197707,Nonessential,Nonessential,0.7755047193973257,0.721111350297002,-0.06494642767723136
b1129,6.27222412834101,0.23347722634000623,0.4831948119961619,Nonessential,Nonessential,0.7601087844749318,0.7210637576779371,-0.2378689456817752
b0830,6.274992172876765,0.9570579928339332,0.9782934083565795,Nonessential,Nonessential,0.7601087844749318,0.720953264544857,0.25734014381172254
b2892,6.28167214157858,0.16526060138401588,0.4065225718013895,Nonessential,Nonessential,0.7601087844749318,0.7206911462563294,-0.31416857445493984
b2582,6.282895091584512,0.8678630504968906,0.9315916758413477,Nonessential,Nonessential,0.7755047193973257,0.720643851153486,0.21094782468786177
b3499,6.283909903132107,0.3790604514441406,0.6156788541473067,Nonessential,Nonessential,0.7755047193973257,0.7206047680181463,-0.1049259138708396
b3470,6.2861940872875035,0.8655225051355593,0.9303346199811976,Nonessential,Nonessential,0.7755047193973257,0.72051733734551,0.20981728263568755
b3724,6.287258416741965,0.2916692315466509,0.5400640994795441,Nonessential,Nonessential,0.777205504412933,0.7204768535083328,-0.18041275402878865
b3706,6.288152420029816,0.30710068935419266,0.5541666620739583,Nonessential,Nonessential,0.7755047193973257,0.7204429735796474,-0.1662763115056891
b0925,6.289729123276411,0.5777653642359583,0.7601087844749318,Nonessential,Nonessential,0.7755047193973257,0.7203835000753187,0.03972528439961309
b0784,6.2900526931437355,0.6014075698075249,0.7755047193973257,Nonessential,Nonessential,0.7755047193973257,0.7203713389647822,0.055133380432543455
b3454,6.290635231599751,4.661814643998503,2.159123582382098,Nonessential,Nonessential,0.7601087844749318,0.7203494825201329,1.438774099861965
b3807,6.294024605780914,0.3780477826061427,0.6148559039369653,Nonessential,Nonessential,0.7566326535831569,0.720223280183634,-0.1053673762466687
b3748,6.295359733019988,3.1302889422512608,1.7692622593191945,Nonessential,Nonessential,0.7566326535831569,0.7201740196145534,1.049088239704641
b2081,6.2994195061451155,0.8120158845081621,0.901119239894567,Nonessential,Nonessential,0.7566326535831569,0.7200258051141347,0.18109343478043227
b1448,6.301690822649172,0.6778747163119039,0.8233314741414323,Nonessential,Nonessential,0.7566326535831569,0.7199439187907416,0.10338755535069066
b3966,6.302902814048235,0.5724929724682895,0.7566326535831569,Nonessential,Nonessential,0.7566326535831569,0.7199005279939331,0.036732125589223785
b0423,6.307445676005644,0.8363184504588921,0.9145044835641278,Nonessential,Nonessential,0.7601087844749318,0.7197397757611418,0.19476470780298605
b3939,6.308011565250766,1.8246082885565769,1.3507806219207383,Nonessential,Nonessential,0.7601087844749318,0.7197199604232694,0.631060661497469
b3040,6.308134084193345,0.15830085327073068,0.39787039758033105,Nonessential,Nonessential,0.7601087844749318,0.7197156763703522,-0.3218452787900211
b2308,6.309587357420468,1.1023620944711132,1.0499343286468508,Nonessential,Nonessential,0.7601087844749318,0.7196650263943764,0.3302693022524744
b1255,6.314405359170102,0.23177005017316404,0.4814250203023977,Nonessential,Nonessential,0.7601087844749318,0.7194992986450679,-0.2380742783426702
b0861,6.315374391033262,0.36829995066162874,0.6068772121785664,Nonessential,Nonessential,0.7601087844749318,0.7194663734917949,-0.11258916131322849
b2747,6.316498248897877,0.34557806220679343,0.5878588794998281,Essential,Essential,0.7601087844749318,0.7194283588050758,-0.13156947930524776
b2388,6.317421593328428,0.8208385741560904,0.9060014206148301,Nonessential,Nonessential,0.7755047193973257,0.7193972640663595,0.18660415654847062
